Spot, Strike, Vol, Expiry, BSC_An_price, MC_price, numberPaths 
49,51.6,0.124,0.4,0.893675,0.88712,10000,
49,51.6,0.124,0.6,1.40816,1.39597,10000,
49,51.6,0.124,0.8,1.90345,1.88642,10000,
49,51.6,0.124,1,2.383,2.36242,10000,
49,51.6,0.162,1e-07,1e-07,1e-07,10000,
49,51.6,0.162,0.2,0.635799,0.631661,10000,
49,51.6,0.162,0.4,1.34161,1.33119,10000,
49,51.6,0.162,0.6,1.9777,1.96084,10000,
49,51.6,0.162,0.8,2.56755,2.54585,10000,
49,51.6,0.162,1,3.1245,3.09908,10000,
49,51.6,0.2,1e-07,1e-07,1e-07,10000,
49,51.6,0.2,0.2,0.932205,0.926145,10000,
49,51.6,0.2,0.4,1.80002,1.78588,10000,
49,51.6,0.2,0.6,2.55095,2.53012,10000,
49,51.6,0.2,0.8,3.23191,3.20634,10000,
49,51.6,0.2,1,3.86488,3.8356,10000,
49,54.8,0.0100001,1e-07,1e-07,1e-07,10000,
49,54.8,0.0100001,0.2,1e-07,1e-07,10000,
49,54.8,0.0100001,0.4,1e-07,1e-07,10000,
49,54.8,0.0100001,0.6,1e-07,1e-07,10000,
49,54.8,0.0100001,0.8,1e-07,1e-07,10000,
49,54.8,0.0100001,1,1.00024e-07,1e-07,10000,
49,54.8,0.0480001,1e-07,1e-07,1e-07,10000,
49,54.8,0.0480001,0.2,3.23323e-07,6.52833e-05,10000,
49,54.8,0.0480001,0.4,0.000542082,0.00175014,10000,
49,54.8,0.0480001,0.6,0.00922279,0.0122443,10000,
49,54.8,0.0480001,0.8,0.042468,0.0459867,10000,
49,54.8,0.0480001,1,0.113043,0.115281,10000,
49,54.8,0.0860001,1e-07,1e-07,1e-07,10000,
49,54.8,0.0860001,0.2,0.00248261,0.00467442,10000,
49,54.8,0.0860001,0.4,0.052394,0.057114,10000,
49,54.8,0.0860001,0.6,0.179639,0.182428,10000,
49,54.8,0.0860001,0.8,0.36813,0.366579,10000,
49,54.8,0.0860001,1,0.600528,0.596568,10000,
49,54.8,0.124,1e-07,1e-07,1e-07,10000,
49,54.8,0.124,0.2,0.0371574,0.0421674,10000,
49,54.8,0.124,0.4,0.239144,0.241894,10000,
49,54.8,0.124,0.6,0.536538,0.533775,10000,
49,54.8,0.124,0.8,0.877426,0.872355,10000,
49,54.8,0.124,1,1.24039,1.23358,10000,
49,54.8,0.162,1e-07,1e-07,1e-07,10000,
49,54.8,0.162,0.2,0.135082,0.140096,10000,
49,54.8,0.162,0.4,0.530719,0.528626,10000,
49,54.8,0.162,0.6,0.990181,0.984799,10000,
49,54.8,0.162,0.8,1.46287,1.45558,10000,
49,54.8,0.162,1,1.93521,1.92459,10000,
49,54.8,0.2,1e-07,1e-07,1e-07,10000,
49,54.8,0.2,0.2,0.292646,0.295434,10000,
49,54.8,0.2,0.4,0.885597,0.880978,10000,
49,54.8,0.2,0.6,1.49356,1.48671,10000,
49,54.8,0.2,0.8,2.08427,2.07423,10000,
49,54.8,0.2,1,2.65448,2.6404,10000,
49,58,0.0100001,1e-07,1e-07,1e-07,10000,
49,58,0.0100001,0.2,1e-07,1e-07,10000,
49,58,0.0100001,0.4,1e-07,1e-07,10000,
49,58,0.0100001,0.6,1e-07,1e-07,10000,
49,58,0.0100001,0.8,1e-07,1e-07,10000,
49,58,0.0100001,1,1e-07,1e-07,10000,
49,58,0.0480001,1e-07,1e-07,1e-07,10000,
49,58,0.0480001,0.2,1e-07,1e-07,10000,
49,58,0.0480001,0.4,2.48154e-07,6.98702e-05,10000,
49,58,0.0480001,0.6,4.49726e-05,0.000692487,10000,
49,58,0.0480001,0.8,0.000869197,0.00268774,10000,
49,58,0.0480001,1,0.0054631,0.00870157,10000,
49,58,0.0860001,1e-07,1e-07,1e-07,10000,
49,58,0.0860001,0.2,8.41479e-06,0.000352952,10000,
49,58,0.0860001,0.4,0.00273387,0.00578195,10000,
49,58,0.0860001,0.6,0.0238379,0.0300907,10000,
49,58,0.0860001,0.8,0.0786037,0.0857297,10000,
49,58,0.0860001,1,0.171457,0.177541,10000,
49,58,0.124,1e-07,1e-07,1e-07,10000,
49,58,0.124,0.2,0.00182367,0.00456706,10000,
49,58,0.124,0.4,0.046315,0.0539688,10000,
49,58,0.124,0.6,0.167905,0.175487,10000,
49,58,0.124,0.8,0.352575,0.357394,10000,
49,58,0.124,1,0.582301,0.582027,10000,
49,58,0.162,1e-07,1e-07,1e-07,10000,
49,58,0.162,0.2,0.0193417,0.0258967,10000,
49,58,0.162,0.4,0.177051,0.185389,10000,
49,58,0.162,0.6,0.447441,0.451784,10000,
49,58,0.162,0.8,0.776494,0.775057,10000,
49,58,0.162,1,1.13699,1.13275,10000,
49,58,0.2,1e-07,1e-07,1e-07,10000,
49,58,0.2,0.2,0.0723353,0.0812782,10000,
49,58,0.2,0.4,0.393665,0.400232,10000,
49,58,0.2,0.6,0.823385,0.822568,10000,
49,58,0.2,0.8,1.29014,1.28606,10000,
49,58,0.2,1,1.76897,1.76344,10000,
49.5,42,0.0100001,1e-07,7.5,7.5,10000,
49.5,42,0.0100001,0.2,7.91791,7.91791,10000,
49.5,42,0.0100001,0.4,8.33166,8.33166,10000,
49.5,42,0.0100001,0.6,8.74129,8.74129,10000,
49.5,42,0.0100001,0.8,9.14684,9.14685,10000,
49.5,42,0.0100001,1,9.54836,9.54837,10000,
49.5,42,0.0480001,1e-07,7.5,7.5,10000,
49.5,42,0.0480001,0.2,7.91791,7.91794,10000,
49.5,42,0.0480001,0.4,8.33166,8.33172,10000,
49.5,42,0.0480001,0.6,8.74129,8.74141,10000,
49.5,42,0.0480001,0.8,9.14684,9.14708,10000,
49.5,42,0.0480001,1,9.54837,9.5487,10000,
49.5,42,0.0860001,1e-07,7.5,7.5,10000,
49.5,42,0.0860001,0.2,7.91791,7.91814,10000,
49.5,42,0.0860001,0.4,8.33188,8.33328,10000,
49.5,42,0.0860001,0.6,8.74282,8.74529,10000,
49.5,42,0.0860001,0.8,9.15104,9.15457,10000,
49.5,42,0.0860001,1,9.55622,9.5607,10000,
49.5,42,0.124,1e-07,7.5,7.5,10000,
49.5,42,0.124,0.2,7.91848,7.92021,10000,
49.5,42,0.124,0.4,8.34283,8.34753,10000,
49.5,42,0.124,0.6,8.7757,8.78192,10000,
49.5,42,0.124,0.8,9.21038,9.21736,10000,
49.5,42,0.124,1,9.64234,9.64944,10000,
49.5,42,0.162,1e-07,7.5,7.5,10000,
49.5,42,0.162,0.2,7.92669,7.93085,10000,
49.5,42,0.162,0.4,8.39781,8.40425,10000,
49.5,42,0.162,0.6,8.88886,8.89459,10000,
49.5,42,0.162,0.8,9.3787,9.38351,10000,
49.5,42,0.162,1,9.86002,9.86355,10000,
49.5,42,0.2,1e-07,7.5,7.5,10000,
49.5,42,0.2,0.2,7.95736,7.96324,10000,
49.5,42,0.2,0.4,8.51582,8.52077,10000,
49.5,42,0.2,0.6,9.08949,9.09116,10000,
49.5,42,0.2,0.8,9.64998,9.648,10000,
49.5,42,0.2,1,10.1917,10.1877,10000,
49.5,45.2,0.0100001,1e-07,4.3,4.3,10000,
49.5,45.2,0.0100001,0.2,4.74975,4.74975,10000,
49.5,45.2,0.0100001,0.4,5.19502,5.19502,10000,
49.5,45.2,0.0100001,0.6,5.63586,5.63587,10000,
49.5,45.2,0.0100001,0.8,6.07232,6.07232,10000,
49.5,45.2,0.0100001,1,6.50443,6.50444,10000,
49.5,45.2,0.0480001,1e-07,4.3,4.3,10000,
49.5,45.2,0.0480001,0.2,4.74975,4.74984,10000,
49.5,45.2,0.0480001,0.4,5.19506,5.19562,10000,
49.5,45.2,0.0480001,0.6,5.63613,5.63721,10000,
49.5,45.2,0.0480001,0.8,6.07296,6.07442,10000,
49.5,45.2,0.0480001,1,6.50549,6.50727,10000,
49.5,45.2,0.0860001,1e-07,4.3,4.3,10000,
49.5,45.2,0.0860001,0.2,4.75221,4.75409,10000,
49.5,45.2,0.0860001,0.4,5.21451,5.21828,10000,
49.5,45.2,0.0860001,0.6,5.67856,5.68302,10000,
49.5,45.2,0.0860001,0.8,6.13728,6.14193,10000,
49.5,45.2,0.0860001,1,6.58862,6.59329,10000,
49.5,45.2,0.124,1e-07,4.3,4.3,10000,
49.5,45.2,0.124,0.2,4.78525,4.78904,10000,
49.5,45.2,0.124,0.4,5.32558,5.32863,10000,
49.5,45.2,0.124,0.6,5.85812,5.85964,10000,
49.5,45.2,0.124,0.8,6.37252,6.37205,10000,
49.5,45.2,0.124,1,6.86929,6.86767,10000,
49.5,45.2,0.162,1e-07,4.3,4.3,10000,
49.5,45.2,0.162,0.2,4.87684,4.87953,10000,
49.5,45.2,0.162,0.4,5.53576,5.53372,10000,
49.5,45.2,0.162,0.6,6.15742,6.15267,10000,
49.5,45.2,0.162,0.8,6.74196,6.73581,10000,
49.5,45.2,0.162,1,7.29618,7.28895,10000,
49.5,45.2,0.2,1e-07,4.3,4.3,10000,
49.5,45.2,0.2,0.2,5.02289,5.02175,10000,
49.5,45.2,0.2,0.4,5.81519,5.80939,10000,
49.5,45.2,0.2,0.6,6.53265,6.52479,10000,
49.5,45.2,0.2,0.8,7.19261,7.18369,10000,
49.5,45.2,0.2,1,7.80929,7.79945,10000,
49.5,48.4,0.0100001,1e-07,1.1,1.1,10000,
49.5,48.4,0.0100001,0.2,1.58159,1.58159,10000,
49.5,48.4,0.0100001,0.4,2.05838,2.05839,10000,
49.5,48.4,0.0100001,0.6,2.53044,2.53044,10000,
49.5,48.4,0.0100001,0.8,2.99779,2.9978,10000,
49.5,48.4,0.0100001,1,3.4605,3.4605,10000,
49.5,48.4,0.0480001,1e-07,1.1,1.1,10000,
49.5,48.4,0.0480001,0.2,1.61135,1.61251,10000,
49.5,48.4,0.0480001,0.4,2.11243,2.11376,10000,
49.5,48.4,0.0480001,0.6,2.59455,2.59619,10000,
49.5,48.4,0.0480001,0.8,3.06459,3.06665,10000,
49.5,48.4,0.0480001,1,3.52614,3.52857,10000,
49.5,48.4,0.0860001,1e-07,1.1,1.1,10000,
49.5,48.4,0.0860001,0.2,1.78967,1.78778,10000,
49.5,48.4,0.0860001,0.4,2.38597,2.38292,10000,
49.5,48.4,0.0860001,0.6,2.92486,2.92115,10000,
49.5,48.4,0.0860001,0.8,3.43178,3.42766,10000,
49.5,48.4,0.0860001,1,3.91768,3.91337,10000,
49.5,48.4,0.124,1e-07,1.1,1.1,10000,
49.5,48.4,0.124,0.2,2.04782,2.04398,10000,
49.5,48.4,0.124,0.4,2.76221,2.75623,10000,
49.5,48.4,0.124,0.6,3.38155,3.37426,10000,
49.5,48.4,0.124,0.8,3.94935,3.94128,10000,
49.5,48.4,0.124,1,4.48339,4.47481,10000,
49.5,48.4,0.162,1e-07,1.1,1.1,10000,
49.5,48.4,0.162,0.2,2.33731,2.33036,10000,
49.5,48.4,0.162,0.4,3.17714,3.16635,10000,
49.5,48.4,0.162,0.6,3.88595,3.87282,10000,
49.5,48.4,0.162,0.8,4.52442,4.50976,10000,
49.5,48.4,0.162,1,5.1169,5.10126,10000,
49.5,48.4,0.2,1e-07,1.1,1.1,10000,
49.5,48.4,0.2,0.2,2.64146,2.63082,10000,
49.5,48.4,0.2,0.4,3.60984,3.59384,10000,
49.5,48.4,0.2,0.6,4.41217,4.3928,10000,
49.5,48.4,0.2,0.8,5.12583,5.10418,10000,
49.5,48.4,0.2,1,5.78155,5.7584,10000,
49.5,51.6,0.0100001,1e-07,1e-07,1e-07,10000,
49.5,51.6,0.0100001,0.2,1e-07,1e-07,10000,
49.5,51.6,0.0100001,0.4,2.67343e-05,0.00019169,10000,
49.5,51.6,0.0100001,0.6,0.0115369,0.0119882,10000,
49.5,51.6,0.0100001,0.8,0.141041,0.1396,10000,
49.5,51.6,0.0100001,1,0.471247,0.47077,10000,
49.5,51.6,0.0480001,1e-07,1e-07,1e-07,10000,
49.5,51.6,0.0480001,0.2,0.033885,0.0351801,10000,
49.5,51.6,0.0480001,0.4,0.213428,0.211726,10000,
49.5,51.6,0.0480001,0.6,0.486293,0.481867,10000,
49.5,51.6,0.0480001,0.8,0.810594,0.802876,10000,
49.5,51.6,0.0480001,1,1.16667,1.15883,10000,
49.5,51.6,0.0860001,1e-07,1e-07,1e-07,10000,
49.5,51.6,0.0860001,0.2,0.22426,0.222575,10000,
49.5,51.6,0.0860001,0.4,0.63062,0.625618,10000,
49.5,51.6,0.0860001,0.6,1.05522,1.04519,10000,
49.5,51.6,0.0860001,0.8,1.48175,1.46816,10000,
49.5,51.6,0.0860001,1,1.90706,1.89191,10000,
49.5,51.6,0.124,1e-07,1e-07,1e-07,10000,
49.5,51.6,0.124,0.2,0.494492,0.491088,10000,
49.5,51.6,0.124,0.4,1.08472,1.07537,10000,
49.5,51.6,0.124,0.6,1.6333,1.61835,10000,
49.5,51.6,0.124,0.8,2.15262,2.13367,10000,
49.5,51.6,0.124,1,2.65077,2.62913,10000,
49.5,51.6,0.162,1e-07,1e-07,1e-07,10000,
49.5,51.6,0.162,0.2,0.795601,0.789893,10000,
49.5,51.6,0.162,0.4,1.55032,1.53691,10000,
49.5,51.6,0.162,0.6,2.21382,2.19448,10000,
49.5,51.6,0.162,0.8,2.8229,2.79928,10000,
49.5,51.6,0.162,1,3.39478,3.36763,10000,
49.5,51.6,0.2,1e-07,1e-07,1e-07,10000,
49.5,51.6,0.2,0.2,1.11108,1.1026,10000,
49.5,51.6,0.2,0.4,2.02077,2.00355,10000,
49.5,51.6,0.2,0.6,2.79501,2.77182,10000,
49.5,51.6,0.2,0.8,3.49237,3.46481,10000,
49.5,51.6,0.2,1,4.13814,4.10693,10000,
49.5,54.8,0.0100001,1e-07,1e-07,1e-07,10000,
49.5,54.8,0.0100001,0.2,1e-07,1e-07,10000,
49.5,54.8,0.0100001,0.4,1e-07,1e-07,10000,
49.5,54.8,0.0100001,0.6,1e-07,1e-07,10000,
49.5,54.8,0.0100001,0.8,1e-07,1e-07,10000,
49.5,54.8,0.0100001,1,1.10583e-07,7.18959e-06,10000,
49.5,54.8,0.0480001,1e-07,1e-07,1e-07,10000,
49.5,54.8,0.0480001,0.2,2.38571e-06,0.000135376,10000,
49.5,54.8,0.0480001,0.4,0.001704,0.00336053,10000,
49.5,54.8,0.0480001,0.6,0.0195539,0.0227778,10000,
49.5,54.8,0.0480001,0.8,0.0739375,0.0766734,10000,
49.5,54.8,0.0480001,1,0.174873,0.174843,10000,
49.5,54.8,0.0860001,1e-07,1e-07,1e-07,10000,
49.5,54.8,0.0860001,0.2,0.00567583,0.00844265,10000,
49.5,54.8,0.0860001,0.4,0.0817248,0.0856021,10000,
49.5,54.8,0.0860001,0.6,0.245501,0.245783,10000,
49.5,54.8,0.0860001,0.8,0.469883,0.466902,10000,
49.5,54.8,0.0860001,1,0.734849,0.730288,10000,
49.5,54.8,0.124,1e-07,1e-07,1e-07,10000,
49.5,54.8,0.124,0.2,0.0587353,0.063456,10000,
49.5,54.8,0.124,0.4,0.310676,0.310687,10000,
49.5,54.8,0.124,0.6,0.649694,0.645732,10000,
49.5,54.8,0.124,0.8,1.02361,1.01782,10000,
49.5,54.8,0.124,1,1.41345,1.40478,10000,
49.5,54.8,0.162,1e-07,1e-07,1e-07,10000,
49.5,54.8,0.162,0.2,0.183599,0.187267,10000,
49.5,54.8,0.162,0.4,0.637303,0.633816,10000,
49.5,54.8,0.162,0.6,1.13593,1.12995,10000,
49.5,54.8,0.162,0.8,1.6373,1.6283,10000,
49.5,54.8,0.162,1,2.1321,2.11877,10000,
49.5,54.8,0.2,1e-07,1e-07,1e-07,10000,
49.5,54.8,0.2,0.2,0.367601,0.367603,10000,
49.5,54.8,0.2,0.4,1.01897,1.0135,10000,
49.5,54.8,0.2,0.6,1.66253,1.65439,10000,
49.5,54.8,0.2,0.8,2.2784,2.26591,10000,
49.5,54.8,0.2,1,2.868,2.85101,10000,
49.5,58,0.0100001,1e-07,1e-07,1e-07,10000,
49.5,58,0.0100001,0.2,1e-07,1e-07,10000,
49.5,58,0.0100001,0.4,1e-07,1e-07,10000,
49.5,58,0.0100001,0.6,1e-07,1e-07,10000,
49.5,58,0.0100001,0.8,1e-07,1e-07,10000,
49.5,58,0.0100001,1,1e-07,1e-07,10000,
49.5,58,0.0480001,1e-07,1e-07,1e-07,10000,
49.5,58,0.0480001,0.2,1e-07,1e-07,10000,
49.5,58,0.0480001,0.4,9.22886e-07,0.000128594,10000,
49.5,58,0.0480001,0.6,0.000136881,0.00114246,10000,
49.5,58,0.0480001,0.8,0.00196409,0.00425359,10000,
49.5,58,0.0480001,1,0.0103228,0.0142662,10000,
49.5,58,0.0860001,1e-07,1e-07,1e-07,10000,
49.5,58,0.0860001,0.2,2.70003e-05,0.000561841,10000,
49.5,58,0.0860001,0.4,0.00501059,0.00856179,10000,
49.5,58,0.0860001,0.6,0.0360651,0.0423885,10000,
49.5,58,0.0860001,0.8,0.107915,0.1142,10000,
49.5,58,0.0860001,1,0.221904,0.22657,10000,
49.5,58,0.124,1e-07,1e-07,1e-07,10000,
49.5,58,0.124,0.2,0.00337282,0.00668087,10000,
49.5,58,0.124,0.4,0.0646866,0.072344,10000,
49.5,58,0.124,0.6,0.212832,0.219486,10000,
49.5,58,0.124,0.8,0.425083,0.426934,10000,
49.5,58,0.124,1,0.680662,0.678413,10000,
49.5,58,0.162,1e-07,1e-07,1e-07,10000,
49.5,58,0.162,0.2,0.0286929,0.0357213,10000,
49.5,58,0.162,0.4,0.221371,0.228881,10000,
49.5,58,0.162,0.6,0.526627,0.527986,10000,
49.5,58,0.162,0.8,0.885345,0.882264,10000,
49.5,58,0.162,1,1.27085,1.26534,10000,
49.5,58,0.2,1e-07,1e-07,1e-07,10000,
49.5,58,0.2,0.2,0.0960164,0.104678,10000,
49.5,58,0.2,0.4,0.46468,0.468719,10000,
49.5,58,0.2,0.6,0.93159,0.929008,10000,
49.5,58,0.2,0.8,1.42709,1.42171,10000,
49.5,58,0.2,1,1.92899,1.92283,10000,
50,42,0.0100001,1e-07,8,8,10000,
50,42,0.0100001,0.2,8.41791,8.41791,10000,
50,42,0.0100001,0.4,8.83166,8.83166,10000,
50,42,0.0100001,0.6,9.24129,9.24129,10000,
50,42,0.0100001,0.8,9.64684,9.64685,10000,
50,42,0.0100001,1,10.0484,10.0484,10000,
50,42,0.0480001,1e-07,8,8,10000,
50,42,0.0480001,0.2,8.41791,8.41794,10000,
50,42,0.0480001,0.4,8.83166,8.83172,10000,
50,42,0.0480001,0.6,9.24129,9.24139,10000,
50,42,0.0480001,0.8,9.64684,9.64704,10000,
50,42,0.0480001,1,10.0484,10.0487,10000,
50,42,0.0860001,1e-07,8,8,10000,
50,42,0.0860001,0.2,8.41791,8.4181,10000,
50,42,0.0860001,0.4,8.83176,8.83292,10000,
50,42,0.0860001,0.6,9.24219,9.24442,10000,
50,42,0.0860001,0.8,9.64959,9.65284,10000,
50,42,0.0860001,1,10.0538,10.0579,10000,
50,42,0.124,1e-07,8,8,10000,
50,42,0.124,0.2,8.4182,8.41973,10000,
50,42,0.124,0.4,8.83928,8.84348,10000,
50,42,0.124,0.6,9.26725,9.27356,10000,
50,42,0.124,0.8,9.69735,9.70447,10000,
50,42,0.124,1,10.1255,10.1332,10000,
50,42,0.162,1e-07,8,8,10000,
50,42,0.162,0.2,8.42366,8.42735,10000,
50,42,0.162,0.4,8.8834,8.88999,10000,
50,42,0.162,0.6,9.36417,9.37053,10000,
50,42,0.162,0.8,9.84637,9.85227,10000,
50,42,0.162,1,10.3222,10.327,10000,
50,42,0.2,1e-07,8,8,10000,
50,42,0.2,0.2,8.44723,8.45315,10000,
50,42,0.2,0.4,8.98611,8.99185,10000,
50,42,0.2,0.6,9.54635,9.54969,10000,
50,42,0.2,0.8,10.098,10.0975,10000,
50,42,0.2,1,10.6339,10.6314,10000,
50,45.2,0.0100001,1e-07,4.8,4.8,10000,
50,45.2,0.0100001,0.2,5.24975,5.24975,10000,
50,45.2,0.0100001,0.4,5.69502,5.69502,10000,
50,45.2,0.0100001,0.6,6.13586,6.13587,10000,
50,45.2,0.0100001,0.8,6.57232,6.57232,10000,
50,45.2,0.0100001,1,7.00443,7.00444,10000,
50,45.2,0.0480001,1e-07,4.8,4.8,10000,
50,45.2,0.0480001,0.2,5.24975,5.2498,10000,
50,45.2,0.0480001,0.4,5.69503,5.69537,10000,
50,45.2,0.0480001,0.6,6.13596,6.13678,10000,
50,45.2,0.0480001,0.8,6.57259,6.57382,10000,
50,45.2,0.0480001,1,7.00494,7.00645,10000,
50,45.2,0.0860001,1e-07,4.8,4.8,10000,
50,45.2,0.0860001,0.2,5.25079,5.25231,10000,
50,45.2,0.0860001,0.4,5.70672,5.71038,10000,
50,45.2,0.0860001,0.6,6.1649,6.16946,10000,
50,45.2,0.0860001,0.8,6.61947,6.62459,10000,
50,45.2,0.0860001,1,7.06809,7.07352,10000,
50,45.2,0.124,1e-07,4.8,4.8,10000,
50,45.2,0.124,0.2,5.272,5.27586,10000,
50,45.2,0.124,0.4,5.79321,5.79708,10000,
50,45.2,0.124,0.6,6.31453,6.31754,10000,
50,45.2,0.124,0.8,6.82242,6.82427,10000,
50,45.2,0.124,1,7.3154,7.31591,10000,
50,45.2,0.162,1e-07,4.8,4.8,10000,
50,45.2,0.162,0.2,5.34323,5.34681,10000,
50,45.2,0.162,0.4,5.97646,5.97611,10000,
50,45.2,0.162,0.6,6.58579,6.58238,10000,
50,45.2,0.162,0.8,7.16386,7.15858,10000,
50,45.2,0.162,1,7.71459,7.70826,10000,
50,45.2,0.2,1e-07,4.8,4.8,10000,
50,45.2,0.2,0.2,5.46805,5.46924,10000,
50,45.2,0.2,0.4,6.23333,6.2284,10000,
50,45.2,0.2,0.6,6.93929,6.93186,10000,
50,45.2,0.2,0.8,7.59366,7.58508,10000,
50,45.2,0.2,1,8.20757,8.19836,10000,
50,48.4,0.0100001,1e-07,1.6,1.6,10000,
50,48.4,0.0100001,0.2,2.08159,2.08159,10000,
50,48.4,0.0100001,0.4,2.55838,2.55839,10000,
50,48.4,0.0100001,0.6,3.03044,3.03044,10000,
50,48.4,0.0100001,0.8,3.49779,3.4978,10000,
50,48.4,0.0100001,1,3.9605,3.9605,10000,
50,48.4,0.0480001,1e-07,1.6,1.6,10000,
50,48.4,0.0480001,0.2,2.09098,2.09257,10000,
50,48.4,0.0480001,0.4,2.5835,2.58562,10000,
50,48.4,0.0480001,0.6,3.06489,3.06733,10000,
50,48.4,0.0480001,0.8,3.53665,3.53944,10000,
50,48.4,0.0480001,1,4.00067,4.00384,10000,
50,48.4,0.0860001,1e-07,1.6,1.6,10000,
50,48.4,0.0860001,0.2,2.20932,2.20886,10000,
50,48.4,0.0860001,0.4,2.79385,2.79187,10000,
50,48.4,0.0860001,0.6,3.33226,3.32954,10000,
50,48.4,0.0860001,0.8,3.84179,3.83867,10000,
50,48.4,0.0860001,1,4.33135,4.32803,10000,
50,48.4,0.124,1e-07,1.6,1.6,10000,
50,48.4,0.124,0.2,2.42732,2.42411,10000,
50,48.4,0.124,0.4,3.13241,3.12755,10000,
50,48.4,0.124,0.6,3.75206,3.74599,10000,
50,48.4,0.124,0.8,4.32265,4.31573,10000,
50,48.4,0.124,1,4.86034,4.85282,10000,
50,48.4,0.162,1e-07,1.6,1.6,10000,
50,48.4,0.162,0.2,2.69233,2.68725,10000,
50,48.4,0.162,0.4,3.52545,3.51694,10000,
50,48.4,0.162,0.6,4.23534,4.22448,10000,
50,48.4,0.162,0.8,4.87681,4.8644,10000,
50,48.4,0.162,1,5.47292,5.45947,10000,
50,48.4,0.2,1e-07,1.6,1.6,10000,
50,48.4,0.2,0.2,2.98077,2.9726,10000,
50,48.4,0.2,0.4,3.94462,3.93115,10000,
50,48.4,0.2,0.6,4.74874,4.73175,10000,
50,48.4,0.2,0.8,5.46566,5.44637,10000,
50,48.4,0.2,1,6.12507,6.10423,10000,
50,51.6,0.0100001,1e-07,1e-07,1e-07,10000,
50,51.6,0.0100001,0.2,1.33185e-07,1.16089e-05,10000,
50,51.6,0.0100001,0.4,0.00433777,0.0048364,10000,
50,51.6,0.0100001,0.6,0.120015,0.118788,10000,
50,51.6,0.0100001,0.8,0.464,0.463683,10000,
50,51.6,0.0100001,1,0.922789,0.923545,10000,
50,51.6,0.0480001,1e-07,1e-07,1e-07,10000,
50,51.6,0.0480001,0.2,0.0901267,0.089686,10000,
50,51.6,0.0480001,0.4,0.363074,0.359957,10000,
50,51.6,0.0480001,0.6,0.705269,0.69851,10000,
50,51.6,0.0480001,0.8,1.08098,1.07406,10000,
50,51.6,0.0480001,1,1.47647,1.47113,10000,
50,51.6,0.0860001,1e-07,1e-07,1e-07,10000,
50,51.6,0.0860001,0.2,0.350249,0.347718,10000,
50,51.6,0.0860001,0.4,0.826244,0.818377,10000,
50,51.6,0.0860001,0.6,1.29238,1.28039,10000,
50,51.6,0.0860001,0.8,1.74842,1.73488,10000,
50,51.6,0.0860001,1,2.19663,2.18302,10000,
50,51.6,0.124,1e-07,1e-07,1e-07,10000,
50,51.6,0.124,0.2,0.657705,0.652451,10000,
50,51.6,0.124,0.4,1.30072,1.28851,10000,
50,51.6,0.124,0.6,1.87936,1.8625,10000,
50,51.6,0.124,0.8,2.41991,2.40017,10000,
50,51.6,0.124,1,2.93465,2.91389,10000,
50,51.6,0.162,1e-07,1e-07,1e-07,10000,
50,51.6,0.162,0.2,0.981043,0.972643,10000,
50,51.6,0.162,0.4,1.77844,1.76232,10000,
50,51.6,0.162,0.6,2.46598,2.44473,10000,
50,51.6,0.162,0.8,3.09211,3.06705,10000,
50,51.6,0.162,1,3.67738,3.64999,10000,
50,51.6,0.2,1e-07,1e-07,1e-07,10000,
50,51.6,0.2,0.2,1.31142,1.30003,10000,
50,51.6,0.2,0.4,2.25736,2.23768,10000,
50,51.6,0.2,0.6,3.05208,3.02695,10000,
50,51.6,0.2,0.8,3.76405,3.73456,10000,
50,51.6,0.2,1,4.42138,4.38911,10000,
50,54.8,0.0100001,1e-07,1e-07,1e-07,10000,
50,54.8,0.0100001,0.2,1e-07,1e-07,10000,
50,54.8,0.0100001,0.4,1e-07,1e-07,10000,
50,54.8,0.0100001,0.6,1e-07,1e-07,10000,
50,54.8,0.0100001,0.8,1.00284e-07,1e-07,10000,
50,54.8,0.0100001,1,1.81448e-06,7.78617e-05,10000,
50,54.8,0.0480001,1e-07,1e-07,1e-07,10000,
50,54.8,0.0480001,0.2,1.87365e-05,0.000334167,10000,
50,54.8,0.0480001,0.4,0.00481363,0.00702932,10000,
50,54.8,0.0480001,0.6,0.038755,0.0417593,10000,
50,54.8,0.0480001,0.8,0.122691,0.124019,10000,
50,54.8,0.0480001,1,0.260802,0.259003,10000,
50,54.8,0.0860001,1e-07,1e-07,1e-07,10000,
50,54.8,0.0860001,0.2,0.0121414,0.0154941,10000,
50,54.8,0.0860001,0.4,0.123567,0.126496,10000,
50,54.8,0.0860001,0.6,0.328911,0.327261,10000,
50,54.8,0.0860001,0.8,0.591185,0.587219,10000,
50,54.8,0.0860001,1,0.889198,0.883446,10000,
50,54.8,0.124,1e-07,1e-07,1e-07,10000,
50,54.8,0.124,0.2,0.0900337,0.0939273,10000,
50,54.8,0.124,0.4,0.397743,0.39586,10000,
50,54.8,0.124,0.6,0.779275,0.774503,10000,
50,54.8,0.124,0.8,1.1858,1.17866,10000,
50,54.8,0.124,1,1.60175,1.59051,10000,
50,54.8,0.162,1e-07,1e-07,1e-07,10000,
50,54.8,0.162,0.2,0.245178,0.246778,10000,
50,54.8,0.162,0.4,0.758766,0.754091,10000,
50,54.8,0.162,0.6,1.29578,1.28867,10000,
50,54.8,0.162,0.8,1.82479,1.81337,10000,
50,54.8,0.162,1,2.34107,2.32474,10000,
