Spot, Strike, Vol, Expiry, BSC_An_Vega, BSC_Bumped_Vega, MC_Results, NumberOfPaths 
51.5,50,0.0100001,0.4,1.00001e-07,1e-07,2.49007,10000,
51.5,50,0.0100001,0.6,1.00002e-07,1e-07,2.97773,10000,
51.5,50,0.0100001,0.8,1.00001e-07,1e-07,3.46053,10000,
51.5,50,0.0100001,1,1e-07,1.00711e-07,3.93854,10000,
51.5,50,0.0480001,1e-07,1e-07,1e-07,1.5,10000,
51.5,50,0.0480001,0.2,1.64883,1.64886,2.01302,10000,
51.5,50,0.0480001,0.4,3.34377,3.34376,2.52484,10000,
51.5,50,0.0480001,0.6,4.28137,4.28136,3.02298,10000,
51.5,50,0.0480001,0.8,4.77577,4.77576,3.51046,10000,
51.5,50,0.0480001,1,4.99763,4.99764,3.98973,10000,
51.5,50,0.0860001,1e-07,1e-07,1e-07,1.5,10000,
51.5,50,0.0860001,0.2,5.30682,5.3068,2.1497,10000,
51.5,50,0.0860001,0.4,8.36659,8.36661,2.75644,10000,
51.5,50,0.0860001,0.6,10.3524,10.3524,3.31258,10000,
51.5,50,0.0860001,0.8,11.7833,11.7833,3.83806,10000,
51.5,50,0.0860001,1,12.8588,12.8589,4.34268,10000,
51.5,50,0.124,1e-07,1e-07,1e-07,1.5,10000,
51.5,50,0.124,0.2,6.98191,6.98196,2.38509,10000,
51.5,50,0.124,0.4,10.3738,10.3738,3.11525,10000,
51.5,50,0.124,0.6,12.7311,12.7312,3.75444,10000,
51.5,50,0.124,0.8,14.5572,14.5573,4.34243,10000,
51.5,50,0.124,1,16.0405,16.0406,4.89633,10000,
51.5,50,0.162,1e-07,1e-07,1e-07,1.5,10000,
51.5,50,0.162,0.2,7.75561,7.75564,2.66456,10000,
51.5,50,0.162,0.4,11.2619,11.2619,3.52418,10000,
51.5,50,0.162,0.6,13.7749,13.7749,4.25515,10000,
51.5,50,0.162,0.8,15.7752,15.7752,4.91552,10000,
51.5,50,0.162,1,17.4439,17.444,5.52932,10000,
51.5,50,0.2,1e-07,1e-07,1e-07,1.5,10000,
51.5,50,0.2,0.2,8.16077,8.16077,2.96425,10000,
51.5,50,0.2,0.4,11.7161,11.7161,3.95634,10000,
51.5,50,0.2,0.6,14.3042,14.3041,4.78329,10000,
51.5,50,0.2,0.8,16.3903,16.3903,5.5207,10000,
51.5,50,0.2,1,18.1513,18.1513,6.19931,10000,
52,50,0.0100001,1e-07,1e-07,1e-07,2,10000,
52,50,0.0100001,0.2,1e-07,1e-07,2.49751,10000,
52,50,0.0100001,0.4,1e-07,1e-07,2.99007,10000,
52,50,0.0100001,0.6,1e-07,1e-07,3.47773,10000,
52,50,0.0100001,0.8,1e-07,1e-07,3.96053,10000,
52,50,0.0100001,1,1e-07,1e-07,4.43854,10000,
52,50,0.0480001,1e-07,1e-07,1e-07,2,10000,
52,50,0.0480001,0.2,0.65321,0.653243,2.5031,10000,
52,50,0.0480001,0.4,1.89974,1.8998,3.00721,10000,
52,50,0.0480001,0.6,2.74305,2.74311,3.50327,10000,
52,50,0.0480001,0.8,3.2493,3.24937,3.991,10000,
52,50,0.0480001,1,3.52508,3.52516,4.47137,10000,
52,50,0.0860001,1e-07,1e-07,1e-07,2,10000,
52,50,0.0860001,0.2,3.99034,3.99029,2.59127,10000,
52,50,0.0860001,0.4,7.03885,7.03881,3.18172,10000,
52,50,0.0860001,0.6,9.04174,9.0417,3.73452,10000,
52,50,0.0860001,0.8,10.4859,10.4859,4.26065,10000,
52,50,0.0860001,1,11.5724,11.5723,4.76756,10000,
52,50,0.124,1e-07,1e-07,1e-07,2,10000,
52,50,0.124,0.2,6.10242,6.10244,2.78385,10000,
52,50,0.124,0.4,9.57035,9.57041,3.49984,10000,
52,50,0.124,0.6,11.9585,11.9586,4.137,10000,
52,50,0.124,0.8,13.7974,13.7975,4.72624,10000,
52,50,0.124,1,15.2857,15.2858,5.28263,10000,
52,50,0.162,1e-07,1e-07,1e-07,2,10000,
52,50,0.162,0.2,7.1817,7.18175,3.03646,10000,
52,50,0.162,0.4,10.7639,10.7639,3.8859,10000,
52,50,0.162,0.6,13.3054,13.3054,4.61596,10000,
52,50,0.162,0.8,15.3181,15.3182,5.27805,10000,
52,50,0.162,1,16.9922,16.9923,5.89452,10000,
52,50,0.2,1e-07,1e-07,1e-07,2,10000,
52,50,0.2,0.2,7.77224,7.77227,3.3192,10000,
52,50,0.2,0.4,11.3925,11.3925,4.30335,10000,
52,50,0.2,0.6,14.0056,14.0056,5.13029,10000,
52,50,0.2,0.8,16.1039,16.1039,5.86983,10000,
52,50,0.2,1,17.8712,17.8712,6.55128,10000,
52.5,50,0.0100001,1e-07,1e-07,1e-07,2.5,10000,
52.5,50,0.0100001,0.2,1e-07,1e-07,2.99751,10000,
52.5,50,0.0100001,0.4,1e-07,1e-07,3.49007,10000,
52.5,50,0.0100001,0.6,1e-07,1e-07,3.97773,10000,
52.5,50,0.0100001,0.8,1e-07,1e-07,4.46053,10000,
52.5,50,0.0100001,1,1e-07,1e-07,4.93854,10000,
52.5,50,0.0480001,1e-07,1e-07,1e-07,2.5,10000,
52.5,50,0.0480001,0.2,0.213824,0.213812,2.99958,10000,
52.5,50,0.0480001,0.4,0.982061,0.982111,3.49846,10000,
52.5,50,0.0480001,0.6,1.6513,1.65138,3.99206,10000,
52.5,50,0.0480001,0.8,2.11085,2.11094,4.47899,10000,
52.5,50,0.0480001,1,2.39707,2.39717,4.95952,10000,
52.5,50,0.0860001,1e-07,1e-07,1e-07,2.5,10000,
52.5,50,0.0860001,0.2,2.82718,2.82716,3.05347,10000,
52.5,50,0.0860001,0.4,5.74996,5.74989,3.6266,10000,
52.5,50,0.0860001,0.6,7.745,7.74492,4.1732,10000,
52.5,50,0.0860001,0.8,9.19772,9.19764,4.69769,10000,
52.5,50,0.0860001,1,10.2962,10.2961,5.20514,10000,
52.5,50,0.124,1e-07,1e-07,1e-07,2.5,10000,
52.5,50,0.124,0.2,5.18316,5.18314,3.20602,10000,
52.5,50,0.124,0.4,8.70474,8.70477,3.90251,10000,
52.5,50,0.124,0.6,11.128,11.1281,4.53415,10000,
52.5,50,0.124,0.8,12.9866,12.9866,5.12246,10000,
52.5,50,0.124,1,14.4862,14.4863,5.67986,10000,
52.5,50,0.162,1e-07,1e-07,1e-07,2.5,10000,
52.5,50,0.162,0.2,6.53949,6.53953,3.42828,10000,
52.5,50,0.162,0.4,10.2025,10.2026,4.26214,10000,
52.5,50,0.162,0.6,12.7812,12.7813,4.98884,10000,
52.5,50,0.162,0.8,14.8134,14.8135,5.65105,10000,
52.5,50,0.162,1,16.4984,16.4985,6.26901,10000,
52.5,50,0.2,1e-07,1e-07,1e-07,2.5,10000,
52.5,50,0.2,0.2,7.32097,7.32102,3.69115,10000,
52.5,50,0.2,0.4,11.0172,11.0172,4.6631,10000,
52.5,50,0.2,0.6,13.6636,13.6636,5.48777,10000,
52.5,50,0.2,0.8,15.7797,15.7797,6.22803,10000,
52.5,50,0.2,1,17.5576,17.5576,6.91136,10000,
53,50,0.0100001,1e-07,1e-07,1e-07,3,10000,
53,50,0.0100001,0.2,1e-07,1e-07,3.49751,10000,
53,50,0.0100001,0.4,1e-07,1e-07,3.99007,10000,
53,50,0.0100001,0.6,1e-07,1e-07,4.47773,10000,
53,50,0.0100001,0.8,1e-07,1e-07,4.96053,10000,
53,50,0.0100001,1,1e-07,1e-07,5.43854,10000,
53,50,0.0480001,1e-07,1e-07,1e-07,3,10000,
53,50,0.0480001,0.2,0.058153,0.0581287,3.49844,10000,
53,50,0.0480001,0.4,0.463189,0.463192,3.99417,10000,
53,50,0.0480001,0.6,0.935722,0.935765,4.48574,10000,
53,50,0.0480001,0.8,1.31108,1.31114,4.97171,10000,
53,50,0.0480001,1,1.57312,1.5732,5.45195,10000,
53,50,0.0860001,1e-07,1e-07,1e-07,3,10000,
53,50,0.0860001,0.2,1.89065,1.89068,3.53032,10000,
53,50,0.0860001,0.4,4.56466,4.5646,4.08587,10000,
53,50,0.0860001,0.6,6.51018,6.5101,4.62552,10000,
53,50,0.0860001,0.8,7.95547,7.95537,5.14746,10000,
53,50,0.0860001,1,9.05963,9.05952,5.65433,10000,
53,50,0.124,1e-07,1e-07,1e-07,3,10000,
53,50,0.124,0.2,4.28164,4.28159,3.64786,10000,
53,50,0.124,0.4,7.80908,7.80906,4.32142,10000,
53,50,0.124,0.6,10.2613,10.2613,4.94539,10000,
53,50,0.124,0.8,12.1409,12.141,5.53116,10000,
53,50,0.124,1,13.6551,13.6552,6.08825,10000,
53,50,0.162,1e-07,1e-07,1e-07,3,10000,
53,50,0.162,0.2,5.85837,5.85838,3.83892,10000,
53,50,0.162,0.4,9.59248,9.59254,4.65206,10000,
53,50,0.162,0.6,12.2122,12.2123,5.37304,10000,
53,50,0.162,0.8,14.2684,14.2685,6.03377,10000,
53,50,0.162,1,15.9683,15.9684,6.65214,10000,
53,50,0.2,1e-07,1e-07,1e-07,3,10000,
53,50,0.2,0.2,6.82239,6.82243,4.07902,10000,
53,50,0.2,0.4,10.5977,10.5977,5.03478,10000,
53,50,0.2,0.6,13.283,13.2831,5.85529,10000,
53,50,0.2,0.8,15.4215,15.4215,6.59501,10000,
53,50,0.2,1,17.2135,17.2135,7.27924,10000,
53.5,50,0.0100001,1e-07,1e-07,1e-07,3.5,10000,
53.5,50,0.0100001,0.2,1e-07,1e-07,3.99751,10000,
53.5,50,0.0100001,0.4,1e-07,1e-07,4.49007,10000,
53.5,50,0.0100001,0.6,1e-07,1e-07,4.97773,10000,
53.5,50,0.0100001,0.8,1e-07,1e-07,5.46053,10000,
53.5,50,0.0100001,1,1e-07,1e-07,5.93854,10000,
53.5,50,0.0480001,1e-07,1e-07,1e-07,3.5,10000,
53.5,50,0.0480001,0.2,0.0132102,0.0131954,3.99799,10000,
53.5,50,0.0480001,0.4,0.199847,0.199819,4.49224,10000,
53.5,50,0.0480001,0.6,0.499982,0.499978,4.98223,10000,
53.5,50,0.0480001,0.8,0.779595,0.779615,5.46728,10000,
53.5,50,0.0480001,1,0.997385,0.997421,5.94709,10000,
53.5,50,0.0860001,1e-07,1e-07,1e-07,3.5,10000,
53.5,50,0.0860001,0.2,1.19537,1.19541,4.01643,10000,
53.5,50,0.0860001,0.4,3.52442,3.52442,4.55635,10000,
53.5,50,0.0860001,0.6,5.37283,5.37278,5.08841,10000,
53.5,50,0.0860001,0.8,6.78799,6.78791,5.60669,10000,
53.5,50,0.0860001,1,7.88615,7.88605,6.11202,10000,
53.5,50,0.124,1e-07,1e-07,1e-07,3.5,10000,
53.5,50,0.124,0.2,3.44266,3.44262,4.10445,10000,
53.5,50,0.124,0.4,6.91243,6.91238,4.75479,10000,
53.5,50,0.124,0.6,9.37887,9.37884,5.36915,10000,
53.5,50,0.124,0.8,11.2761,11.276,5.9508,10000,
53.5,50,0.124,1,12.8049,12.8049,6.50648,10000,
53.5,50,0.162,1e-07,1e-07,1e-07,3.5,10000,
53.5,50,0.162,0.2,5.16569,5.16566,4.26621,10000,
53.5,50,0.162,0.4,8.94832,8.94836,5.05545,10000,
53.5,50,0.162,0.6,11.608,11.6081,5.76796,10000,
53.5,50,0.162,0.8,13.6904,13.6905,6.42596,10000,
53.5,50,0.162,1,15.408,15.4081,7.04377,10000,
53.5,50,0.2,1e-07,1e-07,1e-07,3.5,10000,
53.5,50,0.2,0.2,6.29192,6.29194,4.48241,10000,
53.5,50,0.2,0.4,10.1416,10.1416,5.41761,10000,
53.5,50,0.2,0.6,12.8688,12.8689,6.23219,10000,
53.5,50,0.2,0.8,15.0329,15.033,6.97017,10000,
53.5,50,0.2,1,16.8419,16.842,7.65448,10000,
54,50,0.0100001,1e-07,1e-07,1e-07,4,10000,
54,50,0.0100001,0.2,1e-07,1e-07,4.49751,10000,
54,50,0.0100001,0.4,1e-07,1e-07,4.99007,10000,
54,50,0.0100001,0.6,1e-07,1e-07,5.47773,10000,
54,50,0.0100001,0.8,1e-07,1e-07,5.96053,10000,
54,50,0.0100001,1,1e-07,1e-07,6.43854,10000,
54,50,0.0480001,1e-07,1e-07,1e-07,4,10000,
54,50,0.0480001,0.2,0.00251947,0.00251391,4.49774,10000,
54,50,0.0480001,0.4,0.0790793,0.079045,4.99137,10000,
54,50,0.0480001,0.6,0.252336,0.252303,5.48044,10000,
54,50,0.0480001,0.8,0.44435,0.444329,5.9648,10000,
54,50,0.0480001,1,0.611529,0.611521,6.4441,10000,
54,50,0.0860001,1e-07,1e-07,1e-07,4,10000,
54,50,0.0860001,0.2,0.715678,0.715714,4.50845,10000,
54,50,0.0860001,0.4,2.64881,2.64885,5.0358,10000,
54,50,0.0860001,0.6,4.35593,4.35592,5.55985,10000,
54,50,0.0860001,0.8,5.71579,5.71575,6.07403,10000,
54,50,0.0860001,1,6.7932,6.79314,6.5774,10000,
54,50,0.124,1e-07,1e-07,1e-07,4,10000,
54,50,0.124,0.2,2.69638,2.69637,4.5725,10000,
54,50,0.124,0.4,6.03971,6.03964,5.20111,10000,
54,50,0.124,0.6,8.49901,8.49894,5.80427,10000,
54,50,0.124,0.8,10.4062,10.4061,6.38085,10000,
54,50,0.124,1,11.947,11.9469,6.93405,10000,
54,50,0.162,1e-07,1e-07,1e-07,4,10000,
54,50,0.162,0.2,4.48534,4.48529,4.70792,10000,
54,50,0.162,0.4,8.28393,8.28393,5.47107,10000,
54,50,0.162,0.6,10.9781,10.9782,6.1736,10000,
54,50,0.162,0.8,13.0865,13.0866,6.82703,10000,
54,50,0.162,1,14.8231,14.8231,7.44332,10000,
54,50,0.2,1e-07,1e-07,1e-07,4,10000,
54,50,0.2,0.2,5.74429,5.74429,4.89976,10000,
54,50,0.2,0.4,9.65643,9.6565,5.81107,10000,
54,50,0.2,0.6,12.4262,12.4263,6.6179,10000,
54,50,0.2,0.8,14.6179,14.618,7.35304,10000,
54,50,0.2,1,16.4459,16.446,8.03677,10000,
54.5,50,0.0100001,1e-07,1e-07,1e-07,4.5,10000,
54.5,50,0.0100001,0.2,1e-07,1e-07,4.99751,10000,
54.5,50,0.0100001,0.4,1e-07,1e-07,5.49007,10000,
54.5,50,0.0100001,0.6,1e-07,1e-07,5.97773,10000,
54.5,50,0.0100001,0.8,1e-07,1e-07,6.46053,10000,
54.5,50,0.0100001,1,1e-07,1e-07,6.93854,10000,
54.5,50,0.0480001,1e-07,1e-07,1e-07,4.5,10000,
54.5,50,0.0480001,0.2,0.000405491,0.000404014,4.99763,10000,
54.5,50,0.0480001,0.4,0.0287689,0.0287432,5.49091,10000,
54.5,50,0.0480001,0.6,0.120485,0.120442,5.9795,10000,
54.5,50,0.0480001,0.8,0.243065,0.243022,6.46331,10000,
54.5,50,0.0480001,1,0.362947,0.362908,6.94233,10000,
54.5,50,0.0860001,1e-07,1e-07,1e-07,4.5,10000,
54.5,50,0.0860001,0.2,0.406378,0.406389,5.00381,10000,
54.5,50,0.0860001,0.4,1.93922,1.93928,5.52133,10000,
54.5,50,0.0860001,0.6,3.47093,3.47097,6.03865,10000,
54.5,50,0.0860001,0.8,4.75155,4.75156,6.54832,10000,
54.5,50,0.0860001,1,5.79256,5.79253,7.04903,10000,
54.5,50,0.124,1e-07,1e-07,1e-07,4.5,10000,
54.5,50,0.124,0.2,2.05871,2.05873,5.04991,10000,
54.5,50,0.124,0.4,5.21093,5.21086,5.65709,10000,
54.5,50,0.124,0.6,7.6377,7.63761,6.24979,10000,
54.5,50,0.124,0.8,9.54406,9.54398,6.81993,10000,
54.5,50,0.124,1,11.092,11.0919,7.37027,10000,
54.5,50,0.162,1e-07,1e-07,1e-07,4.5,10000,
54.5,50,0.162,0.2,3.83677,3.83672,5.16125,10000,
54.5,50,0.162,0.4,7.61218,7.61215,5.89811,10000,
54.5,50,0.162,0.6,10.3316,10.3316,6.58923,10000,
54.5,50,0.162,0.8,12.4637,12.4638,7.23732,10000,
54.5,50,0.162,1,14.2191,14.2192,7.85077,10000,
54.5,50,0.2,1e-07,1e-07,1e-07,4.5,10000,
54.5,50,0.2,0.2,5.19304,5.19301,5.32996,10000,
54.5,50,0.2,0.4,9.14973,9.14978,6.21496,10000,
54.5,50,0.2,0.6,11.96,11.9601,7.01217,10000,
54.5,50,0.2,0.8,14.1801,14.1802,7.74338,10000,
54.5,50,0.2,1,16.0285,16.0286,8.42557,10000,
55,50,0.0100001,1e-07,1e-07,1e-07,5,10000,
55,50,0.0100001,0.2,1e-07,1e-07,5.49751,10000,
55,50,0.0100001,0.4,1e-07,1e-07,5.99007,10000,
55,50,0.0100001,0.6,1e-07,1e-07,6.47773,10000,
55,50,0.0100001,0.8,1e-07,1e-07,6.96053,10000,
55,50,0.0100001,1,1e-07,1e-07,7.43854,10000,
55,50,0.0480001,1e-07,1e-07,1e-07,5,10000,
55,50,0.0480001,0.2,5.54015e-05,5.51031e-05,5.49759,10000,
55,50,0.0480001,0.4,0.00964525,0.00963051,5.99059,10000,
55,50,0.0480001,0.6,0.0545123,0.0544752,6.479,10000,
55,50,0.0480001,0.8,0.127753,0.127704,6.96251,10000,
55,50,0.0480001,1,0.208711,0.208657,7.44121,10000,
55,50,0.0860001,1e-07,1e-07,1e-07,5,10000,
55,50,0.0860001,0.2,0.219174,0.219162,5.50132,10000,
55,50,0.0860001,0.4,1.38402,1.38408,6.01154,10000,
55,50,0.0860001,0.6,2.71964,2.71971,6.52262,10000,
55,50,0.0860001,0.8,3.90101,3.90106,7.02848,10000,
55,50,0.0860001,1,4.89078,4.8908,7.52657,10000,
55,50,0.124,1e-07,1e-07,1e-07,5,10000,
55,50,0.124,0.2,1.53336,1.5334,5.53381,10000,
55,50,0.124,0.4,4.44102,4.44098,6.12153,10000,
55,50,0.124,0.6,6.80826,6.80818,6.70366,10000,
55,50,0.124,0.8,8.70081,8.70072,7.26791,10000,
55,50,0.124,1,10.2491,10.249,7.81392,10000,
55,50,0.162,1e-07,1e-07,1e-07,5,10000,
55,50,0.162,0.2,3.23462,3.23458,5.62403,10000,
55,50,0.162,0.4,6.94466,6.94461,6.3352,10000,
55,50,0.162,0.6,9.67696,9.67694,7.01394,10000,
55,50,0.162,0.8,11.8286,11.8286,7.65575,10000,
55,50,0.162,1,13.6014,13.6015,8.2661,10000,
55,50,0.2,1e-07,1e-07,1e-07,5,10000,
55,50,0.2,0.2,4.65006,4.65002,5.77126,10000,
55,50,0.2,0.4,8.62859,8.6286,6.62891,10000,
55,50,0.2,0.6,11.4752,11.4753,7.41452,10000,
55,50,0.2,0.8,13.7233,13.7233,8.14091,10000,
55,50,0.2,1,15.5927,15.5928,8.82098,10000,
55.5,50,0.0100001,1e-07,1e-07,1e-07,5.5,10000,
55.5,50,0.0100001,0.2,1e-07,1e-07,5.99751,10000,
55.5,50,0.0100001,0.4,1e-07,1e-07,6.49007,10000,
55.5,50,0.0100001,0.6,1e-07,1e-07,6.97773,10000,
55.5,50,0.0100001,0.8,1e-07,1e-07,7.46053,10000,
55.5,50,0.0100001,1,1e-07,1e-07,7.93854,10000,
55.5,50,0.0480001,1e-07,1e-07,1e-07,5.5,10000,
55.5,50,0.0480001,0.2,6.52521e-06,6.47712e-06,5.99755,10000,
55.5,50,0.0480001,0.4,0.002987,0.00298001,6.4904,10000,
55.5,50,0.0480001,0.6,0.023406,0.0233798,6.97861,10000,
55.5,50,0.0480001,0.8,0.0645899,0.0645468,7.46202,10000,
55.5,50,0.0480001,1,0.116389,0.116335,7.94056,10000,
55.5,50,0.0860001,1e-07,1e-07,1e-07,5.5,10000,
55.5,50,0.0860001,0.2,0.112439,0.112416,5.9999,10000,
55.5,50,0.0860001,0.4,0.963614,0.963663,6.50477,10000,
55.5,50,0.0860001,0.6,2.09645,2.09653,7.01082,10000,
55.5,50,0.0860001,0.8,3.16414,3.16422,7.51282,10000,
55.5,50,0.0860001,1,4.08996,4.09003,8.00858,10000,
55.5,50,0.124,1e-07,1e-07,1e-07,5.5,10000,
55.5,50,0.124,0.2,1.1149,1.11494,6.02268,10000,
55.5,50,0.124,0.4,3.73998,3.73997,6.59283,10000,
55.5,50,0.124,0.6,6.02128,6.02121,7.16462,10000,
55.5,50,0.124,0.8,7.8858,7.8857,7.72273,10000,
55.5,50,0.124,1,9.42655,9.42644,8.26538,10000,
55.5,50,0.162,1e-07,1e-07,1e-07,5.5,10000,
55.5,50,0.162,0.2,2.68871,2.6887,6.09448,10000,
55.5,50,0.162,0.4,6.29144,6.29137,6.78187,10000,
55.5,50,0.162,0.6,9.02189,9.02184,7.4473,10000,
55.5,50,0.162,0.8,11.1872,11.1872,8.08188,10000,
55.5,50,0.162,1,12.9751,12.9751,8.68831,10000,
55.5,50,0.2,1e-07,1e-07,1e-07,5.5,10000,
55.5,50,0.2,0.2,4.12538,4.12532,6.22266,10000,
55.5,50,0.2,0.4,8.09968,8.09967,7.05185,10000,
55.5,50,0.2,0.6,10.9765,10.9765,7.82525,10000,
55.5,50,0.2,0.8,13.251,13.251,8.54522,10000,
55.5,50,0.2,1,15.1413,15.1414,9.22247,10000,
56,50,0.0100001,1e-07,1e-07,1e-07,6,10000,
56,50,0.0100001,0.2,1e-07,1e-07,6.49751,10000,
56,50,0.0100001,0.4,1e-07,1e-07,6.99007,10000,
56,50,0.0100001,0.6,1e-07,1e-07,7.47773,10000,
56,50,0.0100001,0.8,1e-07,1e-07,7.96053,10000,
56,50,0.0100001,1,1e-07,1e-07,8.43854,10000,
56,50,0.0480001,1e-07,1e-07,1e-07,6,10000,
56,50,0.0480001,0.2,7.38659e-07,7.32383e-07,6.49755,10000,
56,50,0.0480001,0.4,0.00085639,0.000853549,6.99028,10000,
56,50,0.0480001,0.6,0.00955147,0.00953553,7.47832,10000,
56,50,0.0480001,0.8,0.0314467,0.0314143,7.96164,10000,
56,50,0.0480001,1,0.0629977,0.0629517,8.44012,10000,
56,50,0.0860001,1e-07,1e-07,1e-07,6,10000,
56,50,0.0860001,0.2,0.0549444,0.0549196,6.49918,10000,
56,50,0.0860001,0.4,0.654958,0.654982,7.00014,10000,
56,50,0.0860001,0.6,1.59061,1.59069,7.50227,10000,
56,50,0.0860001,0.8,2.53641,2.5365,8.00079,10000,
56,50,0.0860001,1,3.38854,3.38863,8.49401,10000,
56,50,0.124,1e-07,1e-07,1e-07,6,10000,
56,50,0.124,0.2,0.79187,0.79191,6.515,10000,
56,50,0.124,0.4,3.1133,3.11331,7.07049,10000,
56,50,0.124,0.6,5.28466,5.28461,7.63179,10000,
56,50,0.124,0.8,7.1066,7.10651,8.18351,10000,
56,50,0.124,1,8.63102,8.63091,8.72218,10000,
56,50,0.162,1e-07,1e-07,1e-07,6,10000,
56,50,0.162,0.2,2.20444,2.20446,6.57185,10000,
56,50,0.162,0.4,5.66097,5.6609,7.23607,10000,
56,50,0.162,0.6,8.37337,8.3733,7.88811,10000,
56,50,0.162,0.8,10.5452,10.5451,8.51534,10000,
56,50,0.162,1,12.3448,12.3447,9.11721,10000,
56,50,0.2,1e-07,1e-07,1e-07,6,10000,
56,50,0.2,0.2,3.627,3.62696,6.68165,10000,
56,50,0.2,0.4,7.56919,7.56916,7.48339,10000,
56,50,0.2,0.6,10.4683,10.4683,8.24358,10000,
56,50,0.2,0.8,12.7667,12.7667,8.9565,10000,
56,50,0.2,1,14.6772,14.6773,9.6299,10000,
56.5,50,0.0100001,1e-07,1e-07,1e-07,6.5,10000,
56.5,50,0.0100001,0.2,1e-07,1e-07,6.99751,10000,
56.5,50,0.0100001,0.4,1e-07,1e-07,7.49007,10000,
56.5,50,0.0100001,0.6,1e-07,1e-07,7.97773,10000,
56.5,50,0.0100001,0.8,1e-07,1e-07,8.46053,10000,
56.5,50,0.0100001,1,1e-07,1e-07,8.93854,10000,
56.5,50,0.0480001,1e-07,1e-07,1e-07,6.5,10000,
56.5,50,0.0480001,0.2,1.54546e-07,1.54001e-07,6.99755,10000,
56.5,50,0.0480001,0.4,0.000227842,0.00022683,7.49024,10000,
56.5,50,0.0480001,0.6,0.00370974,0.00370109,7.97815,10000,
56.5,50,0.0480001,0.8,0.0147593,0.0147374,8.46133,10000,
56.5,50,0.0480001,1,0.0331243,0.033089,8.93975,10000,
56.5,50,0.0860001,1e-07,1e-07,1e-07,6.5,10000,
56.5,50,0.0860001,0.2,0.0256089,0.0255887,6.99873,10000,
56.5,50,0.0860001,0.4,0.434874,0.434873,7.49706,10000,
56.5,50,0.0860001,0.6,1.18834,1.1884,7.99584,10000,
56.5,50,0.0860001,0.8,2.01006,2.01016,8.49169,10000,
56.5,50,0.0860001,1,2.7821,2.7822,8.98255,10000,
56.5,50,0.124,1e-07,1e-07,1e-07,6.5,10000,
56.5,50,0.124,0.2,0.549775,0.5498,7.00966,10000,
56.5,50,0.124,0.4,2.56256,2.56261,7.55285,10000,
56.5,50,0.124,0.6,4.60375,4.60373,8.10421,10000,
56.5,50,0.124,0.8,6.36909,6.36902,8.6498,10000,
56.5,50,0.124,1,7.8681,7.868,9.18425,10000,
56.5,50,0.162,1e-07,1e-07,1e-07,6.5,10000,
56.5,50,0.162,0.2,1.78342,1.78345,7.05432,10000,
56.5,50,0.162,0.4,5.06007,5.06,7.69674,10000,
56.5,50,0.162,0.6,7.73753,7.73744,8.33652,10000,
56.5,50,0.162,0.8,9.90774,9.90767,8.95548,10000,
56.5,50,0.162,1,11.7148,11.7147,9.55247,10000,
56.5,50,0.2,1e-07,1e-07,1e-07,6.5,10000,
56.5,50,0.2,0.2,3.16097,3.16094,7.14757,10000,
56.5,50,0.2,0.4,7.04269,7.04263,7.92258,10000,
56.5,50,0.2,0.6,9.95493,9.95492,8.66888,10000,
56.5,50,0.2,0.8,12.2737,12.2737,9.37458,10000,
56.5,50,0.2,1,14.2031,14.2031,10.0434,10000,
57,50,0.0100001,1e-07,1e-07,1e-07,7,10000,
57,50,0.0100001,0.2,1e-07,1e-07,7.49751,10000,
57,50,0.0100001,0.4,1e-07,1e-07,7.99007,10000,
57,50,0.0100001,0.6,1e-07,1e-07,8.47773,10000,
57,50,0.0100001,0.8,1e-07,1e-07,8.96053,10000,
57,50,0.0100001,1,1e-07,1e-07,9.43854,10000,
57,50,0.0480001,1e-07,1e-07,1e-07,7,10000,
57,50,0.0480001,0.2,1.0402e-07,1.04263e-07,7.49755,10000,
57,50,0.0480001,0.4,5.64106e-05,5.60886e-05,7.9902,10000,
57,50,0.0480001,0.6,0.00137326,0.001369,8.47803,10000,
57,50,0.0480001,0.8,0.00668466,0.00667121,8.96111,10000,
57,50,0.0480001,1,0.0169329,0.0169081,9.43945,10000,
57,50,0.0860001,1e-07,1e-07,1e-07,7,10000,
57,50,0.0860001,0.2,0.0113996,0.0113856,7.49837,10000,
57,50,0.0860001,0.4,0.28225,0.282229,7.99512,10000,
57,50,0.0860001,0.6,0.874586,0.874622,8.49115,10000,
57,50,0.0860001,0.8,1.57532,1.5754,8.98464,10000,
57,50,0.0860001,1,2.26416,2.26427,9.47363,10000,
57,50,0.124,1e-07,1e-07,1e-07,7,10000,
57,50,0.124,0.2,0.373337,0.373344,7.50594,10000,
57,50,0.124,0.4,2.08626,2.08632,8.03889,10000,
57,50,0.124,0.6,3.98166,3.98167,8.58167,10000,
57,50,0.124,0.8,5.67752,5.67749,9.12068,10000,
57,50,0.124,1,7.14216,7.14208,9.65108,10000,
57,50,0.162,1e-07,1e-07,1e-07,7,10000,
57,50,0.162,0.2,1.42419,1.42424,7.54077,10000,
57,50,0.162,0.4,4.49392,4.49387,8.16327,10000,
57,50,0.162,0.6,7.1196,7.11951,8.79112,10000,
57,50,0.162,0.8,9.27942,9.27933,9.40154,10000,
57,50,0.162,1,11.0891,11.089,9.99363,10000,
57,50,0.2,1e-07,1e-07,1e-07,7,10000,
57,50,0.2,0.2,2.73141,2.7314,7.61917,10000,
